shapeid,xp,yp,Traffic,Train,Industrial
17484.0,1776,763,53,0,0
17485.0,1609,605,66,0,0
17485.0,1605,605,66,0,0
17485.0,1601,604,66,0,0
17486.0,1601,604,64,0,0
17486.0,1600,589,64,0,0
17486.0,1600,588,64,0,0
17487.0,1601,605,0,0,0
17487.0,1601,604,0,0,0
17488.0,1554,560,62,0,0
17488.0,1556,560,62,0,0
17488.0,1558,560,62,0,0
17488.0,1561,560,62,0,0
17488.0,1562,560,62,0,0
17489.0,1574,579,66,0,0
17489.0,1575,579,66,0,0
17489.0,1585,578,66,0,0
17489.0,1586,578,66,0,0
17490.0,1574,579,64,0,0
17490.0,1574,578,64,0,0
17490.0,1573,573,64,0,0
17490.0,1573,572,64,0,0
17491.0,1554,560,62,0,0
17491.0,1554,560,62,0,0
17492.0,1661,661,51,0,0
17492.0,1670,665,51,0,0
17493.0,1785,779,56,0,0
17493.0,1791,780,56,0,0
17494.0,1785,779,65,0,0
17494.0,1786,757,65,0,0
17494.0,1787,754,65,0,0
17495.0,1676,672,61,0,0
17495.0,1675,671,61,0,0
17495.0,1670,669,61,0,0
17495.0,1668,669,61,0,0
17496.0,1670,665,57,0,0
17496.0,1669,667,57,0,0
17496.0,1668,669,57,0,0
17497.0,1679,679,56,0,0
17497.0,1684,681,56,0,0
17498.0,1679,679,56,0,0
17498.0,1681,674,56,0,0
17499.0,1764,760,53,0,0
17499.0,1768,761,53,0,0
17500.0,1764,760,65,0,0
17500.0,1764,760,65,0,0
17500.0,1764,759,65,0,0
17500.0,1764,751,65,0,0
17500.0,1763,750,65,0,0
17501.0,1795,790,65,0,0
17501.0,1797,790,65,0,0
17501.0,1806,791,65,0,0
17501.0,1814,791,65,0,0
17502.0,1795,790,65,0,0
17502.0,1798,785,65,0,0
17503.0,1545,554,62,0,0
17503.0,1552,554,62,0,0
17503.0,1555,553,62,0,0
17503.0,1556,553,62,0,0
17503.0,1557,553,62,0,0
17503.0,1558,553,62,0,0
17503.0,1559,553,62,0,0
17503.0,1559,553,62,0,0
17503.0,1560,554,62,0,0
17503.0,1560,554,62,0,0
17503.0,1560,554,62,0,0
17503.0,1560,554,62,0,0
17503.0,1560,555,62,0,0
17503.0,1561,555,62,0,0
17503.0,1561,555,62,0,0
17503.0,1561,555,62,0,0
17503.0,1561,556,62,0,0
17503.0,1561,556,62,0,0
17503.0,1560,556,62,0,0
17503.0,1560,556,62,0,0
17503.0,1560,557,62,0,0
17503.0,1558,558,62,0,0
17503.0,1557,559,62,0,0
17503.0,1555,560,62,0,0
17503.0,1554,560,62,0,0
17504.0,1545,554,62,0,0
17504.0,1545,548,62,0,0
17505.0,1729,729,67,0,0
17505.0,1733,729,67,0,0
17505.0,1733,729,67,0,0
17505.0,1734,729,67,0,0
17505.0,1734,729,67,0,0
17505.0,1734,729,67,0,0
17505.0,1734,729,67,0,0
17505.0,1735,729,67,0,0
17505.0,1735,729,67,0,0
17505.0,1735,729,67,0,0
17505.0,1735,729,67,0,0
17505.0,1736,729,67,0,0
17505.0,1736,729,67,0,0
17505.0,1736,729,67,0,0
17505.0,1737,729,67,0,0
17505.0,1737,729,67,0,0
17505.0,1737,729,67,0,0
17505.0,1738,729,67,0,0
17505.0,1738,729,67,0,0
17505.0,1738,729,67,0,0
17505.0,1738,729,67,0,0
17505.0,1739,729,67,0,0
17505.0,1739,729,67,0,0
17505.0,1739,729,67,0,0
17505.0,1739,729,67,0,0
17505.0,1739,729,67,0,0
17505.0,1740,729,67,0,0
17505.0,1740,730,67,0,0
17505.0,1740,730,67,0,0
17505.0,1740,730,67,0,0
17505.0,1740,730,67,0,0
17505.0,1740,730,67,0,0
17505.0,1741,730,67,0,0
17505.0,1741,730,67,0,0
17505.0,1741,730,67,0,0
17505.0,1742,730,67,0,0
17505.0,1742,730,67,0,0
17505.0,1742,730,67,0,0
17505.0,1743,730,67,0,0
17505.0,1743,730,67,0,0
17505.0,1743,731,67,0,0
17505.0,1744,731,67,0,0
17505.0,1744,731,67,0,0
17505.0,1745,731,67,0,0
17505.0,1746,731,67,0,0
17505.0,1746,732,67,0,0
17505.0,1747,732,67,0,0
17505.0,1748,732,67,0,0
17505.0,1748,732,67,0,0
17505.0,1749,733,67,0,0
17506.0,1713,684,59,0,0
17506.0,1710,687,59,0,0
17506.0,1708,690,59,0,0
17506.0,1705,693,59,0,0
17506.0,1702,697,59,0,0
17506.0,1699,701,59,0,0
17506.0,1699,701,59,0,0
17507.0,1585,594,64,0,0
17507.0,1588,589,64,0,0
17507.0,1589,589,64,0,0
17507.0,1599,588,64,0,0
17507.0,1600,588,64,0,0
17508.0,1586,578,64,0,0
17508.0,1586,579,64,0,0
17508.0,1587,589,64,0,0
17508.0,1585,594,64,0,0
17509.0,1699,701,58,0,0
17509.0,1697,700,58,0,0
17510.0,1563,573,64,0,0
17510.0,1572,572,64,0,0
17510.0,1573,572,64,0,0
17511.0,1562,566,58,0,0
17511.0,1562,567,58,0,0
17511.0,1563,573,58,0,0
17511.0,1563,573,58,0,0
17512.0,1673,678,56,0,0
17512.0,1679,679,56,0,0
17513.0,1676,672,51,0,0
17513.0,1673,678,51,0,0
17514.0,1601,604,66,0,0
17514.0,1599,604,66,0,0
17514.0,1596,603,66,0,0
17514.0,1594,602,66,0,0
17514.0,1592,601,66,0,0
17514.0,1590,600,66,0,0
17514.0,1589,598,66,0,0
17514.0,1589,598,66,0,0
17514.0,1588,596,66,0,0
17514.0,1586,595,66,0,0
17514.0,1585,594,66,0,0
17515.0,1697,700,58,0,0
17515.0,1693,697,58,0,0
17515.0,1693,696,58,0,0
17516.0,1693,696,64,0,0
17516.0,1704,682,64,0,0
17517.0,1689,693,67,0,0
17517.0,1689,693,67,0,0
17517.0,1691,690,67,0,0
17517.0,1692,689,67,0,0
17517.0,1692,688,67,0,0
17517.0,1693,685,67,0,0
17517.0,1693,684,67,0,0
17517.0,1694,683,67,0,0
17517.0,1695,680,67,0,0
17517.0,1696,679,67,0,0
17518.0,1693,696,58,0,0
17518.0,1692,696,58,0,0
17518.0,1689,694,58,0,0
17518.0,1689,693,58,0,0
17519.0,1689,693,58,0,0
17519.0,1689,693,58,0,0
17519.0,1686,691,58,0,0
17520.0,1686,691,58,0,0
17520.0,1681,688,58,0,0
17521.0,1684,681,69,0,0
17521.0,1684,681,69,0,0
17521.0,1681,687,69,0,0
17521.0,1681,688,69,0,0
17522.0,1546,561,62,0,0
17522.0,1554,560,62,0,0
17523.0,1546,561,62,0,0
17523.0,1546,560,62,0,0
17523.0,1545,556,62,0,0
17523.0,1545,554,62,0,0
17524.0,1784,787,65,0,0
17524.0,1785,779,65,0,0
17525.0,1697,705,59,0,0
17525.0,1698,705,59,0,0
17525.0,1707,711,59,0,0
17525.0,1708,712,59,0,0
17526.0,1699,701,59,0,0
17526.0,1699,702,59,0,0
17526.0,1697,704,59,0,0
17526.0,1697,705,59,0,0
17527.0,1767,772,53,0,0
17527.0,1768,761,53,0,0
17528.0,1774,778,56,0,0
17528.0,1785,779,56,0,0
17529.0,1774,778,53,0,0
17529.0,1776,763,53,0,0
17530.0,1665,676,56,0,0
17530.0,1673,678,56,0,0
17531.0,1668,669,56,0,0
17531.0,1668,670,56,0,0
17531.0,1666,675,56,0,0
17531.0,1665,676,56,0,0
17532.0,1784,789,65,0,0
17532.0,1794,790,65,0,0
17532.0,1795,790,65,0,0
17533.0,1784,789,65,0,0
17533.0,1784,787,65,0,0
17534.0,1563,580,66,0,0
17534.0,1573,579,66,0,0
17534.0,1574,579,66,0,0
17535.0,1563,573,58,0,0
17535.0,1563,573,58,0,0
17535.0,1563,579,58,0,0
17535.0,1563,580,58,0,0
17536.0,1590,606,67,0,0
17536.0,1591,607,67,0,0
17536.0,1593,608,67,0,0
17536.0,1594,608,67,0,0
17536.0,1598,608,67,0,0
17536.0,1600,608,67,0,0
17536.0,1602,608,67,0,0
17536.0,1604,608,67,0,0
17536.0,1606,607,67,0,0
17536.0,1607,606,67,0,0
17536.0,1608,606,67,0,0
17536.0,1609,605,67,0,0
17537.0,1760,737,79,0,0
17537.0,1756,735,79,0,0
17537.0,1752,733,79,0,0
17537.0,1751,733,79,0,0
17537.0,1750,732,79,0,0
17537.0,1749,732,79,0,0
17537.0,1749,732,79,0,0
17537.0,1748,731,79,0,0
17537.0,1747,731,79,0,0
17537.0,1747,731,79,0,0
17537.0,1747,731,79,0,0
17537.0,1746,731,79,0,0
17537.0,1746,730,79,0,0
17537.0,1746,730,79,0,0
17537.0,1745,730,79,0,0
17537.0,1745,730,79,0,0
17537.0,1745,730,79,0,0
17537.0,1744,730,79,0,0
17537.0,1744,729,79,0,0
17537.0,1743,729,79,0,0
17537.0,1743,729,79,0,0
17537.0,1743,729,79,0,0
17537.0,1742,729,79,0,0
17537.0,1742,729,79,0,0
17537.0,1741,729,79,0,0
17537.0,1740,728,79,0,0
17537.0,1740,728,79,0,0
17537.0,1740,728,79,0,0
17537.0,1739,728,79,0,0
17537.0,1739,728,79,0,0
17537.0,1738,728,79,0,0
17537.0,1738,728,79,0,0
17537.0,1738,728,79,0,0
17537.0,1738,728,79,0,0
17537.0,1737,728,79,0,0
17537.0,1737,728,79,0,0
17537.0,1737,728,79,0,0
17537.0,1737,728,79,0,0
17537.0,1736,728,79,0,0
17537.0,1736,728,79,0,0
17537.0,1736,727,79,0,0
17537.0,1736,727,79,0,0
17537.0,1736,727,79,0,0
17537.0,1736,727,79,0,0
17537.0,1735,727,79,0,0
17537.0,1734,727,79,0,0
17537.0,1734,727,79,0,0
17537.0,1733,727,79,0,0
17537.0,1733,727,79,0,0
17537.0,1732,727,79,0,0
17537.0,1732,727,79,0,0
17537.0,1731,727,79,0,0
17537.0,1731,727,79,0,0
17537.0,1731,727,79,0,0
17537.0,1730,727,79,0,0
17537.0,1730,727,79,0,0
17537.0,1729,727,79,0,0
17537.0,1728,727,79,0,0
17537.0,1728,726,79,0,0
17537.0,1727,726,79,0,0
17537.0,1726,726,79,0,0
17537.0,1724,726,79,0,0
17537.0,1722,726,79,0,0
17537.0,1718,725,79,0,0
17537.0,1716,725,79,0,0
17538.0,1716,725,68,0,0
17538.0,1719,723,68,0,0
17538.0,1722,721,68,0,0
17538.0,1725,718,68,0,0
17538.0,1726,718,68,0,0
17539.0,1585,594,66,0,0
17539.0,1585,594,66,0,0
17539.0,1583,593,66,0,0
17539.0,1581,592,66,0,0
17539.0,1581,592,66,0,0
17539.0,1575,592,66,0,0
17540.0,1575,592,64,0,0
17540.0,1575,589,64,0,0
17540.0,1575,588,64,0,0
17540.0,1574,580,64,0,0
17540.0,1574,579,64,0,0
17541.0,1791,797,70,0,0
17541.0,1813,799,70,0,0
17542.0,1791,797,65,0,0
17542.0,1795,790,65,0,0
17543.0,1775,783,51,0,0
17543.0,1784,783,51,0,0
17544.0,1763,771,65,0,0
17544.0,1764,760,65,0,0
17545.0,1697,705,59,0,0
17545.0,1696,705,59,0,0
17545.0,1695,707,59,0,0
17545.0,1695,707,59,0,0
17546.0,1547,568,62,0,0
17546.0,1560,567,62,0,0
17546.0,1562,566,62,0,0
17547.0,1547,568,62,0,0
17547.0,1546,567,62,0,0
17547.0,1546,562,62,0,0
17547.0,1546,561,62,0,0
17548.0,1790,798,65,0,0
17548.0,1790,797,65,0,0
17548.0,1791,797,65,0,0
17549.0,1695,707,56,0,0
17549.0,1692,706,56,0,0
17549.0,1692,706,56,0,0
17550.0,1692,706,56,0,0
17550.0,1697,700,56,0,0
17551.0,1574,595,66,0,0
17551.0,1576,595,66,0,0
17551.0,1579,595,66,0,0
17551.0,1581,596,66,0,0
17551.0,1582,596,66,0,0
17551.0,1582,596,66,0,0
17551.0,1582,596,66,0,0
17551.0,1583,596,66,0,0
17551.0,1583,597,66,0,0
17551.0,1583,597,66,0,0
17551.0,1587,604,66,0,0
17551.0,1588,605,66,0,0
17551.0,1590,606,66,0,0
17551.0,1590,606,66,0,0
17552.0,1575,592,66,0,0
17552.0,1575,594,66,0,0
17552.0,1574,595,66,0,0
17553.0,1767,778,56,0,0
17553.0,1774,778,56,0,0
17554.0,1767,778,53,0,0
17554.0,1767,772,53,0,0
17555.0,1624,615,63,0,0
17555.0,1618,618,63,0,0
17555.0,1604,623,63,0,0
17555.0,1603,624,63,0,0
17556.0,1774,786,51,0,0
17556.0,1784,787,51,0,0
17557.0,1774,786,51,0,0
17557.0,1774,778,51,0,0
17558.0,1563,580,58,0,0
17558.0,1563,580,58,0,0
17558.0,1563,586,58,0,0
17558.0,1563,587,58,0,0
17559.0,1784,796,70,0,0
17559.0,1791,797,70,0,0
17560.0,1784,796,65,0,0
17560.0,1784,789,65,0,0
17561.0,1711,729,67,0,0
17561.0,1715,729,67,0,0
17561.0,1717,729,67,0,0
17561.0,1718,729,67,0,0
17561.0,1719,729,67,0,0
17561.0,1719,729,67,0,0
17561.0,1720,729,67,0,0
17561.0,1721,729,67,0,0
17561.0,1721,729,67,0,0
17561.0,1725,729,67,0,0
17561.0,1729,729,67,0,0
17562.0,1711,729,72,0,0
17562.0,1714,727,72,0,0
17562.0,1716,725,72,0,0
17563.0,1711,729,74,0,0
17563.0,1710,728,74,0,0
17564.0,1762,777,56,0,0
17564.0,1765,777,56,0,0
17564.0,1767,778,56,0,0
17565.0,1762,777,65,0,0
17565.0,1762,776,65,0,0
17565.0,1763,771,65,0,0
17566.0,1575,592,66,0,0
17566.0,1565,591,66,0,0
17567.0,1565,591,66,0,0
17567.0,1565,591,66,0,0
17567.0,1565,591,66,0,0
17567.0,1565,590,66,0,0
17567.0,1565,590,66,0,0
17567.0,1565,590,66,0,0
17567.0,1565,590,66,0,0
17567.0,1565,590,66,0,0
17567.0,1565,590,66,0,0
17567.0,1565,590,66,0,0
17567.0,1565,590,66,0,0
17567.0,1565,589,66,0,0
17567.0,1565,589,66,0,0
17567.0,1565,589,66,0,0
17567.0,1565,589,66,0,0
17567.0,1564,589,66,0,0
17567.0,1564,589,66,0,0
17567.0,1564,589,66,0,0
17567.0,1564,588,66,0,0
17567.0,1564,588,66,0,0
17567.0,1564,588,66,0,0
17567.0,1564,588,66,0,0
17567.0,1564,588,66,0,0
17567.0,1564,588,66,0,0
17567.0,1564,588,66,0,0
17567.0,1564,588,66,0,0
17567.0,1563,588,66,0,0
17567.0,1563,588,66,0,0
17567.0,1563,587,66,0,0
17567.0,1563,587,66,0,0
17567.0,1563,587,66,0,0
17567.0,1563,587,66,0,0
17567.0,1563,587,66,0,0
17568.0,1563,573,62,0,0
17568.0,1547,574,62,0,0
17569.0,1547,574,62,0,0
17569.0,1547,574,62,0,0
17569.0,1547,568,62,0,0
17569.0,1547,568,62,0,0
17570.0,1563,587,66,0,0
17570.0,1562,587,66,0,0
17570.0,1562,587,66,0,0
17570.0,1562,588,66,0,0
17570.0,1562,588,66,0,0
17570.0,1562,588,66,0,0
17570.0,1562,588,66,0,0
17570.0,1561,588,66,0,0
17570.0,1561,588,66,0,0
17570.0,1561,588,66,0,0
17571.0,1568,595,66,0,0
17571.0,1573,595,66,0,0
17571.0,1574,595,66,0,0
17572.0,1773,788,0,0,0
17572.0,1774,786,0,0,0
17573.0,1762,777,71,0,0
17573.0,1764,779,71,0,0
17573.0,1767,782,71,0,0
17573.0,1771,787,71,0,0
17573.0,1773,788,71,0,0
17574.0,1606,631,63,0,0
17574.0,1605,627,63,0,0
17574.0,1603,624,63,0,0
17575.0,1773,788,71,0,0
17575.0,1777,793,71,0,0
17575.0,1779,794,71,0,0
17575.0,1780,795,71,0,0
17575.0,1782,796,71,0,0
17575.0,1784,796,71,0,0
17576.0,1565,591,66,0,0
17576.0,1563,591,66,0,0
17577.0,1590,606,67,0,0
17577.0,1586,613,67,0,0
17577.0,1586,614,67,0,0
17578.0,1756,775,71,0,0
17578.0,1762,777,71,0,0
17579.0,1661,650,61,0,0
17579.0,1658,649,61,0,0
17579.0,1657,649,61,0,0
17579.0,1656,649,61,0,0
17579.0,1655,649,61,0,0
17579.0,1654,650,61,0,0
17579.0,1653,650,61,0,0
17579.0,1652,651,61,0,0
17579.0,1652,651,61,0,0
17579.0,1645,659,61,0,0
17579.0,1644,660,61,0,0
17579.0,1644,660,61,0,0
17579.0,1643,660,61,0,0
17579.0,1643,660,61,0,0
17579.0,1643,660,61,0,0
17579.0,1643,660,61,0,0
17579.0,1643,660,61,0,0
17579.0,1643,660,61,0,0
17579.0,1643,660,61,0,0
17579.0,1643,660,61,0,0
17579.0,1643,660,61,0,0
17580.0,1633,623,59,0,0
17580.0,1633,626,59,0,0
17580.0,1635,638,59,0,0
17580.0,1636,649,59,0,0
17580.0,1637,654,59,0,0
17580.0,1636,658,59,0,0
17580.0,1636,660,59,0,0
17580.0,1636,661,59,0,0
17581.0,1693,710,59,0,0
17581.0,1693,711,59,0,0
17581.0,1691,714,59,0,0
17582.0,1686,709,56,0,0
17582.0,1692,710,56,0,0
17582.0,1693,710,56,0,0
17583.0,1687,704,55,0,0
17583.0,1686,709,55,0,0
17583.0,1686,709,55,0,0
17584.0,1708,731,72,0,0
17584.0,1709,730,72,0,0
17584.0,1711,729,72,0,0
17585.0,1563,591,66,0,0
17585.0,1560,592,66,0,0
17586.0,1561,588,66,0,0
17586.0,1561,588,66,0,0
17586.0,1561,588,66,0,0
17586.0,1561,588,66,0,0
17586.0,1561,588,66,0,0
17586.0,1561,588,66,0,0
17586.0,1561,588,66,0,0
17586.0,1561,589,66,0,0
17586.0,1561,589,66,0,0
17586.0,1561,589,66,0,0
17586.0,1561,589,66,0,0
17586.0,1561,589,66,0,0
17586.0,1560,589,66,0,0
17586.0,1560,589,66,0,0
17586.0,1560,590,66,0,0
17586.0,1560,590,66,0,0
17586.0,1560,590,66,0,0
17586.0,1560,590,66,0,0
17586.0,1560,590,66,0,0
17586.0,1560,590,66,0,0
17586.0,1560,590,66,0,0
17586.0,1560,590,66,0,0
17586.0,1560,591,66,0,0
17586.0,1560,591,66,0,0
17586.0,1560,591,66,0,0
17586.0,1560,591,66,0,0
17586.0,1560,591,66,0,0
17586.0,1560,591,66,0,0
17586.0,1560,591,66,0,0
17586.0,1560,592,66,0,0
17586.0,1560,592,66,0,0
17586.0,1560,592,66,0,0
17586.0,1560,592,66,0,0
17586.0,1560,592,66,0,0
17587.0,1563,594,66,0,0
17587.0,1563,594,66,0,0
17587.0,1563,594,66,0,0
17587.0,1563,594,66,0,0
17587.0,1563,594,66,0,0
17587.0,1563,594,66,0,0
17587.0,1563,594,66,0,0
17587.0,1563,594,66,0,0
17587.0,1563,594,66,0,0
17587.0,1564,594,66,0,0
17587.0,1564,594,66,0,0
17587.0,1564,594,66,0,0
17587.0,1564,594,66,0,0
17587.0,1564,594,66,0,0
17587.0,1564,594,66,0,0
17587.0,1564,593,66,0,0
17587.0,1564,593,66,0,0
17587.0,1564,593,66,0,0
17587.0,1564,593,66,0,0
17587.0,1564,593,66,0,0
17587.0,1564,593,66,0,0
17587.0,1564,593,66,0,0
17587.0,1565,593,66,0,0
17587.0,1565,593,66,0,0
17587.0,1565,592,66,0,0
17587.0,1565,592,66,0,0
17587.0,1565,592,66,0,0
17587.0,1565,592,66,0,0
17587.0,1565,592,66,0,0
17587.0,1565,592,66,0,0
17587.0,1565,592,66,0,0
17587.0,1565,592,66,0,0
17587.0,1565,591,66,0,0
17587.0,1565,591,66,0,0
17588.0,1574,595,57,0,0
17588.0,1574,604,57,0,0
17588.0,1574,605,57,0,0
17589.0,1603,624,63,0,0
17589.0,1602,624,63,0,0
17589.0,1599,625,63,0,0
17589.0,1598,626,63,0,0
17589.0,1597,625,63,0,0
17589.0,1596,625,63,0,0
17589.0,1594,625,63,0,0
17590.0,1563,595,66,0,0
17590.0,1567,595,66,0,0
17590.0,1568,595,66,0,0
17591.0,1563,595,0,0,0
17591.0,1563,594,0,0,0
17592.0,1725,749,61,0,0
17592.0,1725,748,61,0,0
17592.0,1726,744,61,0,0
17592.0,1728,735,61,0,0
17592.0,1728,734,61,0,0
17592.0,1729,729,61,0,0
17593.0,1548,581,62,0,0
17593.0,1563,580,62,0,0
17594.0,1548,581,62,0,0
17594.0,1548,580,62,0,0
17594.0,1547,575,62,0,0
17594.0,1547,574,62,0,0
17595.0,1560,592,66,0,0
17595.0,1560,592,66,0,0
17595.0,1560,592,66,0,0
17595.0,1560,592,66,0,0
17595.0,1560,592,66,0,0
17595.0,1560,593,66,0,0
17595.0,1561,593,66,0,0
17595.0,1561,593,66,0,0
17595.0,1561,593,66,0,0
17595.0,1561,593,66,0,0
17595.0,1561,593,66,0,0
17595.0,1561,593,66,0,0
17595.0,1561,594,66,0,0
17595.0,1561,594,66,0,0
17595.0,1561,594,66,0,0
17595.0,1561,594,66,0,0
17595.0,1561,594,66,0,0
17595.0,1561,594,66,0,0
17595.0,1561,594,66,0,0
17595.0,1561,594,66,0,0
17595.0,1562,594,66,0,0
17595.0,1562,594,66,0,0
17595.0,1562,594,66,0,0
17595.0,1562,594,66,0,0
17595.0,1562,594,66,0,0
17595.0,1562,594,66,0,0
17595.0,1562,594,66,0,0
17595.0,1563,594,66,0,0
17596.0,1708,731,73,0,0
17596.0,1706,731,73,0,0
17596.0,1705,731,73,0,0
17596.0,1705,729,73,0,0
17597.0,1576,608,57,0,0
17597.0,1577,609,57,0,0
17597.0,1582,612,57,0,0
17597.0,1585,613,57,0,0
17597.0,1586,614,57,0,0
17598.0,1653,681,55,0,0
17598.0,1655,680,55,0,0
17598.0,1660,676,55,0,0
17598.0,1660,675,55,0,0
17598.0,1660,675,55,0,0
17598.0,1660,675,55,0,0
17598.0,1661,675,55,0,0
17598.0,1661,675,55,0,0
17598.0,1663,676,55,0,0
17598.0,1665,676,55,0,0
17599.0,1574,605,57,0,0
17599.0,1574,606,57,0,0
17599.0,1574,606,57,0,0
17599.0,1574,607,57,0,0
17599.0,1574,607,57,0,0
17599.0,1574,607,57,0,0
17599.0,1574,607,57,0,0
17599.0,1575,608,57,0,0
17599.0,1575,608,57,0,0
17599.0,1576,608,57,0,0
17600.0,1691,714,58,0,0
17600.0,1686,713,58,0,0
17600.0,1686,713,58,0,0
17601.0,1686,709,55,0,0
17601.0,1686,710,55,0,0
17601.0,1686,713,55,0,0
17601.0,1686,713,55,0,0
17602.0,1749,773,71,0,0
17602.0,1756,775,71,0,0
17603.0,1691,718,59,0,0
17603.0,1707,713,59,0,0
17603.0,1708,712,59,0,0
17604.0,1691,714,59,0,0
17604.0,1691,714,59,0,0
17604.0,1691,715,59,0,0
17604.0,1691,718,59,0,0
17605.0,1636,661,61,0,0
17605.0,1635,663,61,0,0
17605.0,1635,664,61,0,0
17605.0,1635,665,61,0,0
17605.0,1634,666,61,0,0
17606.0,1636,661,58,0,0
17606.0,1631,660,58,0,0
17606.0,1630,660,58,0,0
17606.0,1629,660,58,0,0
17606.0,1628,660,58,0,0
17606.0,1627,659,58,0,0
17606.0,1626,659,58,0,0
17606.0,1625,658,58,0,0
17606.0,1625,657,58,0,0
17606.0,1625,656,58,0,0
17606.0,1624,655,58,0,0
17606.0,1624,654,58,0,0
17606.0,1624,652,58,0,0
17606.0,1624,650,58,0,0
17606.0,1624,648,58,0,0
17606.0,1624,646,58,0,0
17606.0,1624,645,58,0,0
17606.0,1625,638,58,0,0
17606.0,1625,637,58,0,0
17606.0,1624,636,58,0,0
17606.0,1624,636,58,0,0
17606.0,1624,635,58,0,0
17606.0,1623,635,58,0,0
17606.0,1623,634,58,0,0
17606.0,1623,634,58,0,0
17606.0,1615,629,58,0,0
17606.0,1615,629,58,0,0
17606.0,1614,629,58,0,0
17606.0,1613,629,58,0,0
17606.0,1612,629,58,0,0
17606.0,1611,629,58,0,0
17606.0,1611,629,58,0,0
17606.0,1606,631,58,0,0
17607.0,1562,599,61,0,0
17607.0,1563,595,61,0,0
17608.0,1594,625,63,0,0
17608.0,1593,624,63,0,0
17608.0,1583,619,63,0,0
17609.0,1586,614,67,0,0
17609.0,1586,614,67,0,0
17609.0,1584,618,67,0,0
17609.0,1583,619,67,0,0
17610.0,1548,586,62,0,0
17610.0,1549,586,62,0,0
17610.0,1560,587,62,0,0
17610.0,1563,587,62,0,0
17611.0,1548,586,62,0,0
17611.0,1548,582,62,0,0
17611.0,1548,581,62,0,0
17612.0,1606,631,58,0,0
17612.0,1601,633,58,0,0
17612.0,1599,634,58,0,0
17613.0,1568,605,57,0,0
17613.0,1574,605,57,0,0
17614.0,1568,595,57,0,0
17614.0,1568,604,57,0,0
17614.0,1568,605,57,0,0
17615.0,1691,718,59,0,0
17615.0,1691,719,59,0,0
17615.0,1690,721,59,0,0
17616.0,1594,625,61,0,0
17616.0,1592,628,61,0,0
17616.0,1592,628,61,0,0
17616.0,1592,628,61,0,0
17616.0,1592,628,61,0,0
17616.0,1592,628,61,0,0
17616.0,1592,628,61,0,0
17616.0,1592,628,61,0,0
17616.0,1593,629,61,0,0
17616.0,1593,629,61,0,0
17616.0,1596,631,61,0,0
17616.0,1598,631,61,0,0
17616.0,1598,632,61,0,0
17616.0,1599,634,61,0,0
17617.0,1707,737,61,0,0
17617.0,1708,737,61,0,0
17617.0,1708,737,61,0,0
17617.0,1709,737,61,0,0
17617.0,1711,735,61,0,0
17617.0,1711,734,61,0,0
17617.0,1711,733,61,0,0
17617.0,1710,732,61,0,0
17617.0,1708,731,61,0,0
17618.0,1661,668,63,0,0
17618.0,1661,668,63,0,0
17618.0,1661,668,63,0,0
17618.0,1661,668,63,0,0
17618.0,1660,668,63,0,0
17618.0,1659,669,63,0,0
17618.0,1657,669,63,0,0
17618.0,1655,671,63,0,0
17618.0,1654,671,63,0,0
17618.0,1650,676,63,0,0
17618.0,1645,679,63,0,0
17618.0,1645,679,63,0,0
17619.0,1756,784,62,0,0
17619.0,1756,775,62,0,0
17620.0,1634,666,58,0,0
17620.0,1627,663,58,0,0
17621.0,1740,770,71,0,0
17621.0,1745,772,71,0,0
17621.0,1749,773,71,0,0
17621.0,1749,773,71,0,0
17622.0,1686,713,66,0,0
17622.0,1685,713,66,0,0
17622.0,1680,713,66,0,0
17622.0,1678,712,66,0,0
17623.0,1687,704,66,0,0
17623.0,1679,711,66,0,0
17623.0,1678,712,66,0,0
17624.0,1678,712,67,0,0
17624.0,1678,711,67,0,0
17624.0,1683,702,67,0,0
17624.0,1684,702,67,0,0
17625.0,1678,712,56,0,0
17625.0,1677,711,56,0,0
17625.0,1676,709,56,0,0
17625.0,1676,709,56,0,0
17625.0,1681,700,56,0,0
17626.0,1573,613,57,0,0
17626.0,1574,614,57,0,0
17626.0,1580,617,57,0,0
17626.0,1583,619,57,0,0
17627.0,1576,608,57,0,0
17627.0,1573,613,57,0,0
17628.0,1760,790,58,0,0
17628.0,1761,779,58,0,0
17628.0,1762,777,58,0,0
17629.0,1685,720,64,0,0
17629.0,1686,720,64,0,0
17629.0,1686,720,64,0,0
17629.0,1687,720,64,0,0
17629.0,1687,721,64,0,0
17629.0,1688,721,64,0,0
17629.0,1688,721,64,0,0
17629.0,1689,721,64,0,0
17629.0,1689,721,64,0,0
17629.0,1690,721,64,0,0
17629.0,1690,721,64,0,0
17629.0,1690,721,64,0,0
17630.0,1686,713,55,0,0
17630.0,1686,714,55,0,0
17630.0,1685,718,55,0,0
17630.0,1685,720,55,0,0
17631.0,1690,725,74,0,0
17631.0,1690,725,74,0,0
17631.0,1690,725,74,0,0
17631.0,1690,725,74,0,0
17631.0,1691,725,74,0,0
17631.0,1691,725,74,0,0
17631.0,1691,725,74,0,0
17631.0,1691,725,74,0,0
17631.0,1691,725,74,0,0
17631.0,1691,725,74,0,0
17631.0,1691,725,74,0,0
17631.0,1692,726,74,0,0
17631.0,1692,726,74,0,0
17631.0,1692,726,74,0,0
17631.0,1692,726,74,0,0
17631.0,1692,726,74,0,0
17631.0,1692,726,74,0,0
